fifth_place_age,fifth_place_boat,fifth_place_height,fifth_place_lane,fifth_place_motor,fifth_place_name,fifth_place_rank,fifth_place_weight,first_place_age,first_place_boat,first_place_height,first_place_lane,first_place_motor,first_place_name,first_place_rank,first_place_weight,fourth_place_age,fourth_place_boat,fourth_place_height,fourth_place_lane,fourth_place_motor,fourth_place_name,fourth_place_rank,fourth_place_weight,link,race_name,race_place,race_title,second_place_age,second_place_boat,second_place_height,second_place_lane,second_place_motor,second_place_name,second_place_rank,second_place_weight,sixth_place_age,sixth_place_boat,sixth_place_height,sixth_place_lane,sixth_place_motor,sixth_place_name,sixth_place_rank,sixth_place_weight,third_place_age,third_place_boat,third_place_height,third_place_lane,third_place_motor,third_place_name,third_place_rank,third_place_weight
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-07-10.html,,,第49回家康賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(53),19,161,6,60,垣内清美,B1,51,(30),37,169,1,57,金子萌,A1,51,(23),52,159,2,59,山下夏鈴,B1,46,https://race.kyotei.club/info/info-20201212-09-5.html,津,津,津ぎょうざ小学校大運動会 [第3日],(20),36,167,4,51,前田翔,B1,49,(23),26,157,5,32,吉田彩乃,B2,52,(49),56,163,3,38,増田進,B1,54
(34),53,169,6,69,坂元浩仁,A2,54,(24),31,167,2,24,豊田健士郎,A1,52,(48),39,165,5,33,伊藤雄二,B1,51,https://race.kyotei.club/info/info-20201212-09-6.html,津,津,津ぎょうざ小学校大運動会 [第3日],(35),55,170,1,12,岩田優一,B1,50,(48),57,164,3,29,高石梨菜,B1,51,(31),48,172,4,73,北野輝季,A1,53
(52),45,157,3,16,宮迫暢彦,B1,53,(39),33,165,1,61,富永修一,B1,52,(51),23,164,2,43,花田和明,A2,52,https://race.kyotei.club/info/info-20201212-09-7.html,津,津,津ぎょうざ小学校大運動会 [第3日],(36),60,167,4,49,岡祐臣,A1,53,(51),65,164,6,68,宮本裕之,A2,51,(33),46,156,5,14,青木玄太,A2,51
(56),69,167,2,26,遠藤晃司,B1,52,(38),61,158,1,41,佐竹友樹,A2,52,(29),54,164,3,23,春園功太,A1,51,https://race.kyotei.club/info/info-20201212-09-8.html,津,津,津ぎょうざ小学校大運動会 [第3日],(39),35,165,5,27,長嶋万記,A2,49,(29),28,161,4,36,佐藤旭,B1,52,(46),20,160,6,65,天野晶夫,A1,55
(23),52,159,6,59,山下夏鈴,B1,46,(26),32,168,3,15,上條暢嵩,A1,51,(49),18,161,4,48,栢場優子,B1,44,https://race.kyotei.club/info/info-20201212-09-9.html,津,津,津ぎょうざ小学校大運動会 [第3日],(36),41,170,2,71,若林将,A2,54,(49),44,166,1,39,石井孝之,B1,54,(52),47,164,5,53,後藤孝義,A2,52
(33),25,160,6,13,田中堅,B1,52,(38),61,158,2,41,佐竹友樹,A2,52,(30),37,169,4,57,金子萌,A1,51,https://race.kyotei.club/info/info-20201212-09-11.html,津,津,津ぎょうざ小学校大運動会 [第3日],(24),31,167,3,24,豊田健士郎,A1,52,(30),65,164,5,68,宮本裕之,A2,51,(48),38,171,1,21,岩崎正哉,A2,55
(47),21,162,4,54,貞兼淳二,B1,57,(46),30,173,1,25,折下寛法,A2,52,(51),23,164,3,43,花田和明,A2,52,https://race.kyotei.club/info/info-20201212-09-10.html,津,津,津ぎょうざ小学校大運動会 [第3日],(49),76,168,2,50,一瀬明,A1,53,(51),19,161,5,60,垣内清美,B1,51,(31),48,172,6,73,北野輝季,A1,53
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-1.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-2.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-4.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-7.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-5.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-3.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-10.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-9.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-6.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-8.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-4.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-5.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-1.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-7.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-3.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(20),64,141,5,62,冨名腰桃奈,B2,44,(44),36,162,2,73,池田浩美,A2,48,(27),63,150,4,60,関野文,B1,45,https://race.kyotei.club/info/info-20201212-12-1.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(33),56,164,6,29,佐藤享子,B2,52,(27),59,157,3,77,原加央理,B1,47,(31),84,151,1,34,寺島美里,B1,46
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-10-11.html,,,スカパー・ブロードキャスティング杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-2.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(18),21,165,1,66,生田波美音,B1,49,(47),29,153,2,69,中里優子,A2,47,(36),82,161,6,35,中西裕子,B2,51,https://race.kyotei.club/info/info-20201212-12-2.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(36),18,153,4,83,石井裕美,B1,50,(36),85,163,3,58,五反田忍,A2,49,(33),33,161,5,36,原田佑実,A2,46
(53),16,156,1,25,柳澤千春,B1,46,(27),73,161,2,79,中村かなえ,B1,46,(36),68,151,3,27,落合直子,A1,48,https://race.kyotei.club/info/info-20201212-12-3.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(52),74,161,5,56,角ひとみ,A2,45,(36),54,158,6,50,渡邉真奈美,B1,47,(51),71,157,4,84,寺田千恵,A1,47
(50),77,150,6,28,松瀬弘美,B1,47,(48),67,151,2,61,淺田千亜希,B1,47,(32),58,158,1,59,加藤奈月,B1,54,https://race.kyotei.club/info/info-20201212-12-4.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(31),61,159,4,82,鎌倉涼,A1,45,(32),12,163,5,37,白石有美,B2,59,(28),75,160,3,16,塩崎桐加,A2,49
(24),53,156,4,12,来田衣織,B1,49,(47),55,164,1,26,海野ゆかり,A2,44,(36),78,153,3,32,木村紗友希,B1,48,https://race.kyotei.club/info/info-20201212-12-5.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(37),76,157,2,72,三浦永理,B1,48,(36),26,157,5,54,高憧四季,B1,48,(31),51,152,6,33,竹井奈美,A1,47
(54),25,153,3,70,山川美由紀,A2,46,(33),59,157,1,77,原加央理,B1,47,(25),10,159,6,68,大橋由珠,B2,48,https://race.kyotei.club/info/info-20201212-12-6.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(41),79,161,4,67,片岡恵里,B1,49,(25),22,156,5,74,岸恵子,B1,49,(36),27,157,2,76,西村美智子,A2,50
(50),77,150,4,28,松瀬弘美,B1,47,(31),51,152,2,33,竹井奈美,A1,47,(53),16,156,5,25,柳澤千春,B1,46,https://race.kyotei.club/info/info-20201212-12-9.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(34),65,152,1,31,山下友貴,A2,44,(53),30,158,6,20,計盛光,B2,47,(33),33,161,3,36,原田佑実,A2,46
(39),83,162,3,13,田口節子,A1,46,(27),38,158,2,19,出口舞有子,A2,47,(53),62,142,6,23,谷川里江,A2,46,https://race.kyotei.club/info/info-20201212-12-7.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(27),73,161,1,79,中村かなえ,B1,46,(53),84,151,5,34,寺島美里,B1,46,(20),11,151,4,14,平川香織,B1,46
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-6.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(26),60,157,1,22,高田ひかる,A2,48,(30),54,158,3,50,渡邉真奈美,B1,47,(31),86,164,6,71,黒澤めぐみ,B1,49,https://race.kyotei.club/info/info-20201212-12-8.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(47),29,153,4,69,中里優子,A2,47,(31),15,160,5,53,加藤綾,B1,48,(27),63,150,2,60,関野文,B1,45
(24),53,156,6,12,来田衣織,B1,49,(29),50,156,1,57,松尾夏海,A2,46,(50),37,160,5,75,武藤綾子,B1,47,https://race.kyotei.club/info/info-20201212-12-10.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(51),71,157,3,84,寺田千恵,A1,47,(50),21,165,4,66,生田波美音,B1,49,(28),75,160,2,16,塩崎桐加,A2,49
(42),39,162,5,78,三松直美,B1,64,(31),61,159,1,82,鎌倉涼,A1,45,(55),57,158,6,38,久保田美紀,B1,49,https://race.kyotei.club/info/info-20201212-12-11.html,住之江,住之江,2020MBレディスカップ(オールレディース競走) [第4日],(54),25,153,2,70,山川美由紀,A2,46,(55),78,153,4,32,木村紗友希,B1,48,(44),36,162,3,73,池田浩美,A2,48
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-9.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-8.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-10.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-11-11.html,,,第4回西日本スポーツ杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-2.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-1.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-6.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-5.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-4.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-3.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-10.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(21),16,,6,50,清水愛海,B2,46,(33),60,164,1,73,古澤光紀,A1,54,(47),15,161,3,53,豊田聡,B1,51,https://race.kyotei.club/info/info-20201212-14-1.html,鳴門,鳴門,アペックス杯競走 [第3日],(41),17,163,2,72,冨成謙児,B1,54,(47),72,159,5,71,菅野はやか,B1,51,(31),80,170,4,84,半田尚也,B1,55
(46),37,164,5,60,梶原正,B1,56,(43),66,165,1,78,松田憲幸,A2,53,(56),30,167,2,18,落合敬一,B1,56,https://race.kyotei.club/info/info-20201212-14-2.html,鳴門,鳴門,アペックス杯競走 [第3日],(34),28,162,6,77,末永由楽,A1,54,(56),56,170,4,17,新井英孝,B1,53,(52),50,164,3,79,烏野賢太,A2,53
(25),83,148,2,54,薮内瑞希,B1,44,(47),25,166,1,74,山本浩次,A2,54,(47),24,158,6,11,鳥飼眞,A1,50,https://race.kyotei.club/info/info-20201212-14-3.html,鳴門,鳴門,アペックス杯競走 [第3日],(45),84,170,3,82,樋口亮,B1,52,(47),69,159,5,12,上田隆章,A2,53,(47),29,157,4,39,水口由紀,B1,48
(31),68,158,1,10,杉山勝匡,B1,51,(46),39,163,5,55,松尾基成,B1,57,(33),14,163,3,29,井上尚悟,B1,51,https://race.kyotei.club/info/info-20201212-14-5.html,鳴門,鳴門,アペックス杯競走 [第3日],(39),54,166,2,59,興津藍,A1,50,(33),73,165,4,37,大井清貴,B1,53,(32),52,167,6,67,中村辰也,A2,52
(41),17,163,5,72,冨成謙児,B1,54,(36),32,167,2,35,中越博紀,A1,55,(52),81,160,6,66,藤本佳史,A2,51,https://race.kyotei.club/info/info-20201212-14-6.html,鳴門,鳴門,アペックス杯競走 [第3日],(30),13,164,1,69,野田部宏子,B1,53,(52),51,156,3,34,矢野真梨菜,B2,45,(56),30,167,4,18,落合敬一,B1,56
(24),23,163,4,31,前原大道,B1,53,(25),31,168,5,36,上田龍星,A1,52,(32),26,165,3,51,小林文彦,A2,53,https://race.kyotei.club/info/info-20201212-14-7.html,鳴門,鳴門,アペックス杯競走 [第3日],(45),84,170,2,82,樋口亮,B1,52,(32),56,170,6,17,新井英孝,B1,53,(47),15,161,1,53,豊田聡,B1,51
(50),74,163,4,57,石川真二,A1,53,(33),62,169,2,22,渡辺崇,A2,56,(24),67,158,6,38,西岡成美,B1,46,https://race.kyotei.club/info/info-20201212-14-4.html,鳴門,鳴門,アペックス杯競走 [第3日],(40),76,170,1,81,大久保信一郎,A2,53,(24),36,166,5,28,道上千夏,B1,49,(23),10,159,3,62,加倉侑征,B1,51
(47),29,157,3,39,水口由紀,B1,48,(46),37,164,1,60,梶原正,B1,56,(23),10,159,4,62,加倉侑征,B1,51,https://race.kyotei.club/info/info-20201212-14-8.html,鳴門,鳴門,アペックス杯競走 [第3日],(29),21,169,5,33,高倉和士,A1,54,(23),80,170,2,84,半田尚也,B1,55,(43),58,156,6,26,香川素子,A1,47
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-7.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-9.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(51),53,159,6,58,柏野幸二,A1,52,(47),24,158,3,11,鳥飼眞,A1,50,(46),39,163,2,55,松尾基成,B1,57,https://race.kyotei.club/info/info-20201212-14-9.html,鳴門,鳴門,アペックス杯競走 [第3日],(51),82,158,1,83,池上隆行,B1,53,(46),16,,5,50,清水愛海,B2,46,(40),76,170,4,81,大久保信一郎,A2,53
(34),28,162,2,77,末永由楽,A1,54,(30),13,164,4,69,野田部宏子,B1,53,(35),73,165,6,37,大井清貴,B1,53,https://race.kyotei.club/info/info-20201212-14-10.html,鳴門,鳴門,アペックス杯競走 [第3日],(36),27,166,1,65,山口裕太,B1,53,(35),38,165,5,32,西野翔太,A2,52,(50),74,163,3,57,石川真二,A1,53
(27),75,165,6,52,下寺秀和,A2,56,(39),54,166,3,59,興津藍,A1,50,(33),60,164,4,73,古澤光紀,A1,54,https://race.kyotei.club/info/info-20201212-14-11.html,鳴門,鳴門,アペックス杯競走 [第3日],(52),81,160,2,66,藤本佳史,A2,51,(33),66,165,5,78,松田憲幸,A2,53,(32),26,165,1,51,小林文彦,A2,53
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-8.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(22),38,168,1,10,櫻井優,B1,54,(22),8,162,4,28,福田翔吾,B1,54,(20),6,163,6,6,小林孝彰,B2,53,https://race.kyotei.club/info/info-20201212-15-1.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(24),60,174,2,30,石田貴洋,B1,52,(20),65,166,5,65,山田丈,B2,51,(25),58,168,3,50,松井友汰,B1,54
(19),27,169,6,64,常盤海心,B2,53,(29),10,173,2,49,原村拓也,B2,51,(24),4,162,4,36,佐々木完太,B1,50,https://race.kyotei.club/info/info-20201212-15-2.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(28),21,170,1,63,木場悠介,B1,53,(24),26,157,5,1,上原健次郎,B1,53,(25),43,168,3,33,溝口海義也,B1,53
(24),41,172,6,26,井上忠政,A2,53,(22),16,163,1,24,田頭虎親,B1,54,(28),34,169,3,5,菊池宏志,B1,55,https://race.kyotei.club/info/info-20201212-15-5.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(25),3,175,2,59,内山峻輔,B1,53,(28),6,163,5,6,小林孝彰,B2,53,(23),13,164,4,27,宗行治哉,B1,50
(32),5,163,6,35,橋本明,B1,54,(25),54,166,1,44,松本純平,B1,58,(29),46,172,5,12,田邉亮蔵,B1,57,https://race.kyotei.club/info/info-20201212-15-3.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(23),66,168,2,61,大賀龍之介,B1,55,(29),12,166,3,25,鈴木秀茉,B1,51,(22),48,166,4,7,藤原孝斗,B1,56
(24),31,170,2,34,江頭賢太,B1,53,(22),56,168,4,47,山田真聖,B1,55,(31),29,164,5,66,石川諒,B1,51,https://race.kyotei.club/info/info-20201212-15-4.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(24),30,168,6,38,入海馨,A2,54,(31),45,167,3,46,眞鳥康太,B1,55,(27),57,166,1,8,吉田凌太朗,B1,50
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-13-11.html,,,第69回センタープール杯争奪ニッカングローリー賞 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(25),26,157,6,1,上原健次郎,B1,53,(29),63,167,4,31,島村隆幸,A1,51,(22),52,166,1,13,高橋竜矢,A2,52,https://race.kyotei.club/info/info-20201212-15-6.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(28),33,170,3,60,妻鳥晋也,B1,56,(22),8,162,2,28,福田翔吾,B1,54,(25),43,168,5,33,溝口海義也,B1,53
(24),31,170,3,34,江頭賢太,B1,53,(27),47,167,4,58,近江翔吾,A2,52,(24),30,168,2,38,入海馨,A2,54,https://race.kyotei.club/info/info-20201212-15-8.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(24),4,162,5,36,佐々木完太,B1,50,(24),65,166,6,65,山田丈,B2,51,(24),44,173,1,29,前田篤哉,A2,50
(24),36,165,6,43,新開航,A1,51,(27),23,164,1,41,石丸海渡,A1,55,(25),58,168,2,50,松井友汰,B1,54,https://race.kyotei.club/info/info-20201212-15-7.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(23),66,168,5,61,大賀龍之介,B1,55,(25),46,172,4,12,田邉亮蔵,B1,57,(26),49,164,3,4,梅木敬太,B1,53
(26),45,167,2,46,眞鳥康太,B1,55,(29),10,173,3,49,原村拓也,B2,51,(24),41,172,4,26,井上忠政,A2,53,https://race.kyotei.club/info/info-20201212-15-9.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(28),34,169,1,5,菊池宏志,B1,55,(24),12,166,6,25,鈴木秀茉,B1,51,(24),60,174,5,30,石田貴洋,B1,52
(25),54,166,6,44,松本純平,B1,58,(28),33,170,1,60,妻鳥晋也,B1,56,(22),52,166,4,13,高橋竜矢,A2,52,https://race.kyotei.club/info/info-20201212-15-10.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(27),23,164,5,41,石丸海渡,A1,55,(22),48,166,2,7,藤原孝斗,B1,56,(22),16,163,3,24,田頭虎親,B1,54
(27),57,166,5,8,吉田凌太朗,B1,50,(29),63,167,1,31,島村隆幸,A1,51,(25),3,175,4,59,内山峻輔,B1,53,https://race.kyotei.club/info/info-20201212-15-11.html,丸亀,丸亀,スカパー!・JLC杯争奪ルーキーシリーズ第24戦 [第6日],(27),47,167,2,58,近江翔吾,A2,52,(25),38,168,6,10,櫻井優,B1,54,(24),44,173,3,29,前田篤哉,A2,50
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-2.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-5.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-6.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-7.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(25),34,168,5,68,山口広樹,B2,54,(42),59,155,1,57,小野勇作,A1,50,(60),64,167,3,66,三宅爾士,B1,56,https://race.kyotei.club/info/info-20201212-17-1.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(33),26,167,2,22,齋藤真之,B1,53,(60),46,162,6,27,大原祥昌,B2,51,(35),58,163,4,44,南野利騰,B1,51
(53),54,163,4,52,窪田好弘,B1,53,(47),29,168,1,54,岩井繁,B1,59,(52),33,163,5,67,横井光弘,B1,56,https://race.kyotei.club/info/info-20201212-17-2.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(52),66,162,2,32,小野信樹,B1,53,(52),56,168,6,42,村上功祐,B1,59,(31),40,165,3,28,坂口貴彦,B1,54
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-3.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(42),62,165,5,45,松江秀徳,A2,53,(38),42,166,1,23,浮田圭浩,B1,55,(46),35,162,3,37,清水攻二,A2,53,https://race.kyotei.club/info/info-20201212-17-3.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(35),28,169,2,46,大野芳顕,A1,52,(46),21,165,6,14,金田大輔,B1,52,(38),65,169,4,48,岡本大,B1,56
(37),63,169,4,33,新出浩司,A2,53,(47),47,163,1,25,佐々木英樹,A2,53,(40),24,167,3,47,待鳥雄紀,A2,57,https://race.kyotei.club/info/info-20201212-17-4.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(26),22,165,2,63,松本一毅,B1,52,(40),55,161,5,15,田中浩之,B1,52,(37),57,167,6,13,渡辺浩司,A1,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-4.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-9.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(49),44,167,2,59,桂林寛,A2,55,(38),65,169,1,48,岡本大,B1,56,(35),28,169,6,46,大野芳顕,A1,52,https://race.kyotei.club/info/info-20201212-17-7.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(41),68,169,3,12,前野竜一,A2,58,(35),46,162,5,27,大原祥昌,B2,51,(40),27,166,4,17,君島秀三,A1,53
(52),66,162,5,32,小野信樹,B1,53,(22),11,165,1,62,中村魁生,A2,50,(46),35,162,2,37,清水攻二,A2,53,https://race.kyotei.club/info/info-20201212-17-8.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(40),69,165,3,49,奥田誠,A1,56,(46),36,162,6,16,田中宏樹,B1,52,(35),38,165,4,29,鶴本崇文,A1,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-1.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-8.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(41),30,167,5,56,北中元樹,A2,59,(32),31,172,2,26,永井亮次,B1,54,(46),41,170,6,43,荒井輝年,A1,56,https://race.kyotei.club/info/info-20201212-17-5.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(32),39,163,1,19,森永隆,A1,51,(46),26,167,4,22,齋藤真之,B1,53,(31),53,172,3,39,小池哲也,A2,55
